Country,ISO,Sex,Year,Age,htn,diag,treat,control,Proportion of untreated stage 2 hypertension among all hypertension
Hungary,HUN,Men,2018,Age standardised (30-79 years),0.560262585,0.511253816,0.451276139,0.173954231,0.152906338
Hungary,HUN,Men,2019,Age standardised (30-79 years),0.559048138,0.518861313,0.459637907,0.182019619,0.15012556
Iceland,ISL,Men,1990,Age standardised (30-79 years),0.378400011,0.545093333,0.320419459,0.074215161,0.178173365
Iceland,ISL,Men,1991,Age standardised (30-79 years),0.377623913,0.556111948,0.334603012,0.079752529,0.172301714
Iceland,ISL,Men,1992,Age standardised (30-79 years),0.376909481,0.567144519,0.349256982,0.086042533,0.166645046
Iceland,ISL,Men,1993,Age standardised (30-79 years),0.376104031,0.578238573,0.364345274,0.093267842,0.161210893
Iceland,ISL,Men,1994,Age standardised (30-79 years),0.375166603,0.589467,0.379850016,0.101639677,0.155915708
Iceland,ISL,Men,1995,Age standardised (30-79 years),0.374191304,0.600806458,0.395871299,0.111327886,0.150745165
Iceland,ISL,Men,1996,Age standardised (30-79 years),0.373210135,0.612323117,0.412209975,0.122375731,0.145602116
Iceland,ISL,Men,1997,Age standardised (30-79 years),0.372188763,0.62387562,0.428783902,0.134811179,0.140479395
Iceland,ISL,Men,1998,Age standardised (30-79 years),0.371228631,0.635383345,0.44548536,0.148486261,0.135414733
Iceland,ISL,Men,1999,Age standardised (30-79 years),0.37046826,0.646704057,0.462054044,0.16302991,0.13051081
Iceland,ISL,Men,2000,Age standardised (30-79 years),0.369741497,0.657902318,0.478598786,0.178632035,0.12566089
Iceland,ISL,Men,2001,Age standardised (30-79 years),0.369084992,0.668960658,0.495180752,0.195159302,0.120866083
Iceland,ISL,Men,2002,Age standardised (30-79 years),0.368482285,0.679975595,0.511861097,0.212903689,0.116092097
Iceland,ISL,Men,2003,Age standardised (30-79 years),0.367785228,0.690945213,0.528635197,0.231911534,0.111416306
Iceland,ISL,Men,2004,Age standardised (30-79 years),0.366743241,0.701928809,0.545280339,0.252097126,0.106888862
Iceland,ISL,Men,2005,Age standardised (30-79 years),0.365313611,0.7126527,0.561473958,0.27296083,0.102645474
Iceland,ISL,Men,2006,Age standardised (30-79 years),0.363493575,0.72323301,0.576897382,0.293935577,0.098748445
Iceland,ISL,Men,2007,Age standardised (30-79 years),0.361272888,0.733670674,0.591481919,0.314739487,0.095165142
Iceland,ISL,Men,2008,Age standardised (30-79 years),0.358621591,0.743940632,0.605289762,0.335145937,0.091886134
Iceland,ISL,Men,2009,Age standardised (30-79 years),0.355486942,0.754110793,0.618486767,0.355281272,0.088834097
Iceland,ISL,Men,2010,Age standardised (30-79 years),0.351762312,0.764022959,0.63104258,0.375245815,0.08603492
Iceland,ISL,Men,2011,Age standardised (30-79 years),0.347460063,0.773404279,0.642800352,0.394753403,0.083501218
Iceland,ISL,Men,2012,Age standardised (30-79 years),0.342612862,0.782151991,0.653674716,0.413504796,0.081211861
Iceland,ISL,Men,2013,Age standardised (30-79 years),0.337527375,0.790278033,0.663736164,0.43115468,0.079176885
Iceland,ISL,Men,2014,Age standardised (30-79 years),0.332387929,0.797807941,0.672870862,0.447047073,0.077353691
Iceland,ISL,Men,2015,Age standardised (30-79 years),0.327281808,0.804779362,0.681249528,0.461219027,0.075705762
Iceland,ISL,Men,2016,Age standardised (30-79 years),0.322388129,0.811299582,0.689042274,0.47431927,0.074211289
Iceland,ISL,Men,2017,Age standardised (30-79 years),0.317705803,0.817332113,0.696186671,0.486311362,0.072916583
Iceland,ISL,Men,2018,Age standardised (30-79 years),0.313141732,0.822975806,0.703019553,0.497958258,0.071735583
Iceland,ISL,Men,2019,Age standardised (30-79 years),0.308676855,0.828254243,0.709521195,0.509489032,0.070648919
India,IND,Men,1990,Age standardised (30-79 years),0.280840055,0.121930463,0.069255853,0.014089955,0.328375419
India,IND,Men,1991,Age standardised (30-79 years),0.28268618,0.126188766,0.073096854,0.014984636,0.322908578
India,IND,Men,1992,Age standardised (30-79 years),0.28459154,0.130709139,0.07726192,0.016064231,0.317554839
India,IND,Men,1993,Age standardised (30-79 years),0.28655421,0.135458842,0.081737151,0.017354487,0.312296086
India,IND,Men,1994,Age standardised (30-79 years),0.288488188,0.140464143,0.086534395,0.01888186,0.30716519
India,IND,Men,1995,Age standardised (30-79 years),0.29052319,0.145705752,0.091661033,0.020642687,0.302067318
India,IND,Men,1996,Age standardised (30-79 years),0.292798115,0.151209988,0.097085611,0.022648255,0.297007038
India,IND,Men,1997,Age standardised (30-79 years),0.295254951,0.156926539,0.102856894,0.024914701,0.291984018
India,IND,Men,1998,Age standardised (30-79 years),0.29778375,0.162831894,0.108883834,0.027413121,0.287058322
India,IND,Men,1999,Age standardised (30-79 years),0.300371895,0.168881839,0.115204009,0.030108435,0.282201627
India,IND,Men,2000,Age standardised (30-79 years),0.302984601,0.175002387,0.121744359,0.033009499,0.277454555
India,IND,Men,2001,Age standardised (30-79 years),0.305555148,0.18119652,0.128482287,0.036103458,0.272816265
India,IND,Men,2002,Age standardised (30-79 years),0.308026478,0.187492146,0.135409067,0.03939264,0.268235439
India,IND,Men,2003,Age standardised (30-79 years),0.31030614,0.193874396,0.142487302,0.042848563,0.263724325
India,IND,Men,2004,Age standardised (30-79 years),0.312280804,0.200383327,0.149615058,0.046498447,0.259324983
India,IND,Men,2005,Age standardised (30-79 years),0.313871608,0.206978724,0.15669983,0.050262559,0.255105063
India,IND,Men,2006,Age standardised (30-79 years),0.315141766,0.213678643,0.16366165,0.054124781,0.251052267
India,IND,Men,2007,Age standardised (30-79 years),0.31607368,0.220540495,0.170559218,0.058094616,0.247084768
India,IND,Men,2008,Age standardised (30-79 years),0.316774791,0.227586542,0.177396903,0.062141799,0.243246369
India,IND,Men,2009,Age standardised (30-79 years),0.317294552,0.234775189,0.184185932,0.066197712,0.239498227
India,IND,Men,2010,Age standardised (30-79 years),0.317468948,0.242138292,0.190976039,0.070295879,0.23585292
India,IND,Men,2011,Age standardised (30-79 years),0.317387932,0.249738287,0.197744802,0.074456286,0.232402181
India,IND,Men,2012,Age standardised (30-79 years),0.317188749,0.257555746,0.204402602,0.07868307,0.229165933
India,IND,Men,2013,Age standardised (30-79 years),0.316959819,0.265641732,0.2109847,0.083030526,0.226230736
India,IND,Men,2014,Age standardised (30-79 years),0.316691843,0.273981683,0.21758126,0.087497091,0.223567608
India,IND,Men,2015,Age standardised (30-79 years),0.31642875,0.282515589,0.2242184,0.092206912,0.221106309
India,IND,Men,2016,Age standardised (30-79 years),0.316250155,0.291130147,0.230952124,0.097153491,0.218808747
India,IND,Men,2017,Age standardised (30-79 years),0.316285208,0.299607063,0.237517342,0.102126219,0.216784406
India,IND,Men,2018,Age standardised (30-79 years),0.316333947,0.30813433,0.244116235,0.107383418,0.214967532
India,IND,Men,2019,Age standardised (30-79 years),0.316418135,0.316737741,0.250831978,0.113037189,0.213301174
Indonesia,IDN,Men,1990,Age standardised (30-79 years),0.286932713,0.152460513,0.031721258,0.006218118,0.391492177
Indonesia,IDN,Men,1991,Age standardised (30-79 years),0.28840698,0.156954523,0.033336729,0.006228009,0.385039628
Indonesia,IDN,Men,1992,Age standardised (30-79 years),0.289996627,0.161744125,0.035146116,0.006303817,0.37873772
Indonesia,IDN,Men,1993,Age standardised (30-79 years),0.291656069,0.166754559,0.037132659,0.006448446,0.372496183
Indonesia,IDN,Men,1994,Age standardised (30-79 years),0.293131015,0.171937594,0.039331867,0.006668247,0.366362307
Indonesia,IDN,Men,1995,Age standardised (30-79 years),0.294508578,0.177300653,0.041772343,0.006973514,0.360365089
Indonesia,IDN,Men,1996,Age standardised (30-79 years),0.295816042,0.182892198,0.044482862,0.007364903,0.354472929
Indonesia,IDN,Men,1997,Age standardised (30-79 years),0.297175148,0.188579569,0.047459937,0.007845955,0.348708125
Indonesia,IDN,Men,1998,Age standardised (30-79 years),0.298779294,0.194373604,0.050749686,0.008424343,0.34310344
Indonesia,IDN,Men,1999,Age standardised (30-79 years),0.300614921,0.200167231,0.054391483,0.009112415,0.337643925
Indonesia,IDN,Men,2000,Age standardised (30-79 years),0.302669739,0.205931391,0.058440034,0.009942446,0.332384367
Indonesia,IDN,Men,2001,Age standardised (30-79 years),0.304943181,0.21165688,0.062987269,0.010933817,0.327305015
Indonesia,IDN,Men,2002,Age standardised (30-79 years),0.307523725,0.217301085,0.068105869,0.012142586,0.322300725
Indonesia,IDN,Men,2003,Age standardised (30-79 years),0.310474399,0.222888014,0.073794496,0.013584788,0.317423794
Indonesia,IDN,Men,2004,Age standardised (30-79 years),0.313737604,0.228442975,0.07993659,0.015244975,0.312799772
Indonesia,IDN,Men,2005,Age standardised (30-79 years),0.317032634,0.234095825,0.086390618,0.017112387,0.30856576
Indonesia,IDN,Men,2006,Age standardised (30-79 years),0.320395734,0.239766114,0.092982113,0.019117481,0.304844207
Indonesia,IDN,Men,2007,Age standardised (30-79 years),0.323622763,0.24540761,0.099560403,0.02116056,0.301814443
Indonesia,IDN,Men,2008,Age standardised (30-79 years),0.326620053,0.250859217,0.105844381,0.023160567,0.299554274
Indonesia,IDN,Men,2009,Age standardised (30-79 years),0.329382946,0.256081801,0.111697592,0.025038582,0.298117987
Indonesia,IDN,Men,2010,Age standardised (30-79 years),0.331940107,0.261007065,0.117127139,0.026766217,0.297360431
Indonesia,IDN,Men,2011,Age standardised (30-79 years),0.33436791,0.265521431,0.122120672,0.028337047,0.297184235
Indonesia,IDN,Men,2012,Age standardised (30-79 years),0.336776925,0.269612237,0.126646992,0.029713346,0.297529202
Indonesia,IDN,Men,2013,Age standardised (30-79 years),0.339255167,0.273260024,0.130807461,0.030869369,0.298277254
Indonesia,IDN,Men,2014,Age standardised (30-79 years),0.342025849,0.27660138,0.13471542,0.031820784,0.299290219
Indonesia,IDN,Men,2015,Age standardised (30-79 years),0.344999226,0.27966847,0.138489144,0.032619329,0.300538678
Indonesia,IDN,Men,2016,Age standardised (30-79 years),0.3482349,0.282496495,0.142260133,0.033347901,0.301904947
Indonesia,IDN,Men,2017,Age standardised (30-79 years),0.351701214,0.28505774,0.145986699,0.034044481,0.303495936
Indonesia,IDN,Men,2018,Age standardised (30-79 years),0.355283407,0.287525915,0.149836971,0.034867629,0.305153437
Indonesia,IDN,Men,2019,Age standardised (30-79 years),0.35887584,0.290111043,0.153871203,0.035834751,0.30690263
Iran,IRN,Men,1990,Age standardised (30-79 years),0.304422718,0.245146692,0.142712187,0.032689662,0.293240139
Iran,IRN,Men,1991,Age standardised (30-79 years),0.305358434,0.249569351,0.146875865,0.032679516,0.288152645
Iran,IRN,Men,1992,Age standardised (30-79 years),0.306379759,0.254180696,0.151316079,0.032923722,0.283145454
Iran,IRN,Men,1993,Age standardised (30-79 years),0.307477988,0.259007632,0.1559985,0.033436105,0.278234199
Iran,IRN,Men,1994,Age standardised (30-79 years),0.30849828,0.264037722,0.16109695,0.034251517,0.273385468
Iran,IRN,Men,1995,Age standardised (30-79 years),0.30946881,0.269378708,0.166610313,0.035367034,0.268569859
Iran,IRN,Men,1996,Age standardised (30-79 years),0.310351857,0.275015241,0.172550859,0.036799101,0.263743086
Iran,IRN,Men,1997,Age standardised (30-79 years),0.311234328,0.28100262,0.178934841,0.038587001,0.258866469
Iran,IRN,Men,1998,Age standardised (30-79 years),0.312099247,0.287342401,0.185872821,0.040772554,0.253939306
Iran,IRN,Men,1999,Age standardised (30-79 years),0.312965264,0.294142409,0.193392992,0.043435865,0.248905128
Iran,IRN,Men,2000,Age standardised (30-79 years),0.313740139,0.301545183,0.201549136,0.046664867,0.243702679
Iran,IRN,Men,2001,Age standardised (30-79 years),0.314318077,0.309605173,0.210478809,0.050572751,0.238278427
Iran,IRN,Men,2002,Age standardised (30-79 years),0.314690892,0.318244754,0.220172271,0.055265477,0.232587864
Iran,IRN,Men,2003,Age standardised (30-79 years),0.31480816,0.32748659,0.23071924,0.060847432,0.226605614
Iran,IRN,Men,2004,Age standardised (30-79 years),0.314471753,0.337402829,0.241987822,0.067426691,0.220323887
Iran,IRN,Men,2005,Age standardised (30-79 years),0.313539836,0.34779288,0.253800577,0.075010597,0.213869826
Iran,IRN,Men,2006,Age standardised (30-79 years),0.312008649,0.358737898,0.265867453,0.083537019,0.207379497
Iran,IRN,Men,2007,Age standardised (30-79 years),0.309908809,0.370134217,0.278051801,0.092811037,0.20086469
Iran,IRN,Men,2008,Age standardised (30-79 years),0.307431414,0.38166966,0.290110008,0.102583523,0.194351461
Iran,IRN,Men,2009,Age standardised (30-79 years),0.304608245,0.393316745,0.301885057,0.112615253,0.187821054
Iran,IRN,Men,2010,Age standardised (30-79 years),0.30136471,0.404911317,0.31329466,0.12295978,0.181240863
Iran,IRN,Men,2011,Age standardised (30-79 years),0.297694154,0.416197136,0.324041336,0.133261458,0.174775824
Iran,IRN,Men,2012,Age standardised (30-79 years),0.293560055,0.427146283,0.333886085,0.143386017,0.168438368
Iran,IRN,Men,2013,Age standardised (30-79 years),0.289188126,0.437777779,0.342874518,0.152848723,0.16210094
Iran,IRN,Men,2014,Age standardised (30-79 years),0.284717493,0.448149084,0.351002181,0.161319552,0.155702374
Iran,IRN,Men,2015,Age standardised (30-79 years),0.280339463,0.45832017,0.358285136,0.168686739,0.149184569
Iran,IRN,Men,2016,Age standardised (30-79 years),0.276162455,0.468370617,0.365116932,0.175130837,0.142514005
Iran,IRN,Men,2017,Age standardised (30-79 years),0.273204213,0.475860216,0.368851964,0.17804411,0.136704452
Iran,IRN,Men,2018,Age standardised (30-79 years),0.269546647,0.482981245,0.372633775,0.182031741,0.13101326
Iran,IRN,Men,2019,Age standardised (30-79 years),0.265945036,0.490077301,0.376420914,0.186228942,0.125549066
Iraq,IRQ,Men,1990,Age standardised (30-79 years),0.422380332,0.314699575,0.162205113,0.02798177,0.309327242
Iraq,IRQ,Men,1991,Age standardised (30-79 years),0.424546703,0.319921196,0.166537209,0.027792017,0.30373813
Iraq,IRQ,Men,1992,Age standardised (30-79 years),0.426785965,0.325270509,0.171195113,0.027802997,0.298284037
Iraq,IRQ,Men,1993,Age standardised (30-79 years),0.429059644,0.330829359,0.176177845,0.028013188,0.292945261
Iraq,IRQ,Men,1994,Age standardised (30-79 years),0.431303123,0.336631009,0.181502091,0.028445681,0.2877404
Iraq,IRQ,Men,1995,Age standardised (30-79 years),0.433493429,0.342725303,0.1872635,0.029123717,0.282616286
Iraq,IRQ,Men,1996,Age standardised (30-79 years),0.435662139,0.349167493,0.193425821,0.030038603,0.277547294
Iraq,IRQ,Men,1997,Age standardised (30-79 years),0.437881104,0.355943118,0.200060143,0.031232666,0.272557971
Iraq,IRQ,Men,1998,Age standardised (30-79 years),0.440164544,0.36310326,0.20719831,0.032706619,0.267611594
Iraq,IRQ,Men,1999,Age standardised (30-79 years),0.442530855,0.370730151,0.21485809,0.034478598,0.262698198
Iraq,IRQ,Men,2000,Age standardised (30-79 years),0.444935492,0.37893048,0.223121884,0.036617098,0.25777022
Iraq,IRQ,Men,2001,Age standardised (30-79 years),0.447345576,0.387771453,0.232146973,0.03916378,0.252856549
Iraq,IRQ,Men,2002,Age standardised (30-79 years),0.449736719,0.397161386,0.241935744,0.042183354,0.247906129
Iraq,IRQ,Men,2003,Age standardised (30-79 years),0.452135812,0.406979699,0.252460109,0.045698477,0.242951806
Iraq,IRQ,Men,2004,Age standardised (30-79 years),0.454379949,0.417337739,0.263574629,0.049753139,0.23798261
Iraq,IRQ,Men,2005,Age standardised (30-79 years),0.456411921,0.428067368,0.275064397,0.054274215,0.233149485
Iraq,IRQ,Men,2006,Age standardised (30-79 years),0.458263153,0.439081093,0.286543322,0.059151928,0.228666998
Iraq,IRQ,Men,2007,Age standardised (30-79 years),0.460011296,0.450262738,0.297885664,0.064219569,0.224542622
Iraq,IRQ,Men,2008,Age standardised (30-79 years),0.461835767,0.461396613,0.308957801,0.069363779,0.22078402
Iraq,IRQ,Men,2009,Age standardised (30-79 years),0.463810718,0.472517888,0.31959256,0.07443007,0.217342517
Iraq,IRQ,Men,2010,Age standardised (30-79 years),0.465812259,0.483455176,0.329821527,0.0795315,0.214196602
Iraq,IRQ,Men,2011,Age standardised (30-79 years),0.467792079,0.493954981,0.339425933,0.084483314,0.211504419
Iraq,IRQ,Men,2012,Age standardised (30-79 years),0.469702722,0.50395501,0.34818281,0.089272228,0.20927703
Iraq,IRQ,Men,2013,Age standardised (30-79 years),0.471645163,0.513383631,0.355993835,0.093684037,0.20740983
Iraq,IRQ,Men,2014,Age standardised (30-79 years),0.473587783,0.522287642,0.362933123,0.097572625,0.205850277
Iraq,IRQ,Men,2015,Age standardised (30-79 years),0.475599853,0.530720458,0.369115631,0.100991236,0.204529566
Iraq,IRQ,Men,2016,Age standardised (30-79 years),0.477637468,0.538838395,0.374909485,0.104175677,0.203254074
Iraq,IRQ,Men,2017,Age standardised (30-79 years),0.480230181,0.545681893,0.378916636,0.106423388,0.202456456
Iraq,IRQ,Men,2018,Age standardised (30-79 years),0.482353859,0.5522853,0.382866861,0.109314895,0.201750873
Iraq,IRQ,Men,2019,Age standardised (30-79 years),0.484405418,0.558759169,0.386868475,0.112572398,0.201188348
Ireland,IRL,Men,1990,Age standardised (30-79 years),0.437024955,0.260596481,0.147919997,0.035213176,0.259727152
Ireland,IRL,Men,1991,Age standardised (30-79 years),0.436441172,0.267278874,0.154163625,0.036117582,0.253204935
Ireland,IRL,Men,1992,Age standardised (30-79 years),0.435890211,0.274157843,0.160800086,0.037306134,0.246888196
Ireland,IRL,Men,1993,Age standardised (30-79 years),0.435221565,0.281186469,0.16783198,0.038880574,0.240777984
Ireland,IRL,Men,1994,Age standardised (30-79 years),0.434298073,0.28840367,0.175308821,0.040903334,0.234866486
Ireland,IRL,Men,1995,Age standardised (30-79 years),0.433160151,0.295875473,0.183230103,0.043421442,0.229141917
Ireland,IRL,Men,1996,Age standardised (30-79 years),0.431809931,0.303605346,0.191510322,0.046400579,0.22358315
Ireland,IRL,Men,1997,Age standardised (30-79 years),0.430294451,0.311472834,0.200144778,0.049918007,0.21815181
Ireland,IRL,Men,1998,Age standardised (30-79 years),0.428749683,0.319431289,0.209063074,0.053979257,0.212841868
Ireland,IRL,Men,1999,Age standardised (30-79 years),0.427235999,0.327516388,0.218360647,0.058582276,0.207595341
Ireland,IRL,Men,2000,Age standardised (30-79 years),0.425722355,0.335919406,0.228200925,0.063904968,0.202324271
