IndicatorCode,Indicator_c,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,FALSE,,,,,,,,,,,,,5.08,,,,,,5.084,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2015,FALSE,,,,,,,,,,,,,5.16,,,,,,5.157,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2015,FALSE,,,,,,,,,,,,,5.88,,,,,,5.884,,Data without defense and police department hospitals and clinics,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2015,FALSE,,,,,,,,,,,,,6.22,,,,,,6.223,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2015,FALSE,,,,,,,,,,,,,6.32,,,,,,6.317,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,,,,,,,,,,,,,6.41,,,,,,6.405,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,FALSE,,,,,,,,,,,,,6.45,,,,,,6.447,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,FALSE,,,,,,,,,,,,,6.51,,,,,,6.512,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,FALSE,,,,,,,,,,,,,6.62,,,,,,6.618,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,FALSE,,,,,,,,,,,,,6.7,,,,,,6.698,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2015,FALSE,,,,,,,,,,,,,6.79,,,,,,6.785,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2015,FALSE,,,,,,,,,,,,,6.97,,,,,,6.972,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2015,FALSE,,,,,,,,,,,,,7.05,,,,,,7.053,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2015,FALSE,,,,,,,,,,,,,7.06,,,,,,7.063,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,FALSE,,,,,,,,,,,,,7.15,,,,,,7.15,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2015,FALSE,,,,,,,,,,,,,7.15,,,,,,7.15,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2015,FALSE,,,,,,,,,,,,,7.21,,,,,,7.211,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2015,FALSE,,,,,,,,,,,,,7.29,,,,,,7.294,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,NOR,Norway,Year,2015,FALSE,,,,,,,,,,,,,7.45,,,,,,7.452,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SWE,Sweden,Year,2015,FALSE,,,,,,,,,,,,,7.66,,,,,,7.662,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,FALSE,,,,,,,,,,,,,7.9,,,,,,7.902,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,FALSE,,,,,,,,,,,,,8.02,,,,,,8.018,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2015,FALSE,,,,,,,,,,,,,8.24,,,,,,8.239,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,FALSE,,,,,,,,,,,,,8.34,,,,,,8.337,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2015,FALSE,,,,,,,,,,,,,8.4,,,,,,8.404,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,,,,,,,,,,,,,8.51,,,,,,8.514,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2015,FALSE,,,,,,,,,,,,,8.57,,,,,,8.572,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2015,FALSE,,,,,,,,,,,,,8.75,,,,,,8.751,,,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,,,,,,,,,,,,,9.11,,,,,,9.107,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,,,,,,,,,,,,,9.83,,,,,,9.825,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,CAN,Canada,Year,2015,FALSE,,,,,,,,,,,,,9.86,,,,,,9.862,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,FALSE,,,,,,,,,,,,,10,,,,,,10,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,TRUE,,,,,,,,,,,,,10511,,,,,,10 511,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2015,FALSE,,,,,,,,,,,,,1029,,,,,,1029,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022..",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2015,FALSE,,,,,,,,,,,,,109,,,,,,109,,National Reporting Instrument (NRI)- 2021 Code reporting.,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2015,FALSE,,,,,,,,,,,,,11299,,,,,,11 299,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2015,FALSE,,,,,,,,,,,,,114,,,,,,114,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,FALSE,,,,,,,,,,,,,12076,,,,,,12 076,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,,,,,,,,,,,,,12199,,,,,,12 199,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,FALSE,,,,,,,,,,,,,12231,,,,,,12 231,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2015,FALSE,,,,,,,,,,,,,1295,,,,,,1295,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2015,FALSE,,,,,,,,,,,,,13643,,,,,,13 643,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,FALSE,,,,,,,,,,,,,14301,,,,,,14 301,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,FALSE,,,,,,,,,,,,,141,,,,,,141,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2015,FALSE,,,,,,,,,,,,,142,,,,,,142,,"Source :COMPTES NATIONAUX DES PERSONNELS DE SANTÃ‰ (CNPS) GUINEE PrÃ©sentÃ© par:  Dr Mohamed FAZA DIALLO, Chef Service Formation & Perfectionnement MSHP Dr MARA Karifa, Conseiller chargÃ© de Politiques et SystÃ¨me de SantÃ©, OMS",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,FALSE,,,,,,,,,,,,,143,,,,,,143,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,FALSE,,,,,,,,,,,,,143,,,,,,143,,Source: Annuaire Statistique 2015 MinistÃ¨re de la santÃ©,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,,,,,,,,,,,,,15,,,,,,15,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,,,,,,,,,,,,,15784,,,,,,15 784,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,,,,,,,,,,,,,15872,,,,,,15 872,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,FALSE,,,,,,,,,,,,,1504,,,,,,1504,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,FALSE,,,,,,,,,,,,,1504,,,,,,1504,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,FALSE,,,,,,,,,,,,,1574,,,,,,1574,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2015,FALSE,,,,,,,,,,,,,160,,,,,,160,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2015,FALSE,,,,,,,,,,,,,17,,,,,,17,,Value obtained from Licensed to Practice,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2015,FALSE,,,,,,,,,,,,,17063,,,,,,17 063,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,,,,,,,,,,,,,1712,,,,,,1712,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2015,FALSE,,,,,,,,,,,,,194,,,,,,194,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,FALSE,,,,,,,,,,,,,1952,,,,,,1952,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,FALSE,,,,,,,,,,,,,199,,,,,,199,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,TRUE,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmacists.  Data Source: Ministry of Health & Medical Services,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2015,FALSE,,,,,,,,,,,,,20,,,,,,20,,"Includes Pharmaciens.  Data Source: EnquÃªte Health Resource Availability Mapping System, 2015",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,,,,,,,,,,,,,20035,,,,,,20 035,,National Reporting Instrument (NRI) 2018. PCN,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,,,,,,,,,,,,,20281,,,,,,20 281,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,FALSE,,,,,,,,,,,,,2131,,,,,,2131,,,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,TRUE,,,,,,,,,,,,,222,,,,,,222,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,FALSE,,,,,,,,,,,,,232,,,,,,232,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2015,FALSE,,,,,,,,,,,,,2347,,,,,,2347,,"Source: ""Health and care workforce in Europe: time to act"" report published by WHO EURO in 2022.",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2015,FALSE,,,,,,,,,,,,,258,,,,,,258,,Source: Annuaire Statistique 2017 DIRECTION GENERALE DES ETUDES ET DES STATISTIQUES SECTORIELLES  MINISTERE DE LA SANTE,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,FALSE,,,,,,,,,,,,,2592,,,,,,2592,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,,,,,,,,,,,,,27530,,,,,,27 530,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,POL,Poland,Year,2015,FALSE,,,,,,,,,,,,,28121,,,,,,28 121,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2015,FALSE,,,,,,,,,,,,,2928,,,,,,2928,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,,,,,,,,,,,,,295620,,,,,,295 620,,Value obtained from Professionally Active,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,FALSE,,,,,,,,,,,,,30329,,,,,,30 329,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,FALSE,,,,,,,,,,,,,3042,,,,,,3042,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,FALSE,,,,,,,,,,,,,3075,,,,,,3075,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,,,,,,,,,,,,,31535,,,,,,31 535,,Includes Pharmacists .,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,FALSE,,,,,,,,,,,,,3117,,,,,,3117,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2015,FALSE,,,,,,,,,,,,,315,,,,,,315,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2015,FALSE,,,,,,,,,,,,,3192,,,,,,3192,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,FALSE,,,,,,,,,,,,,33206,,,,,,33 206,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,FALSE,,,,,,,,,,,,,33712,,,,,,33 712,,Data Source:  Professional Regulation Commission and Department of Health. HRH Profile of the Phillipines 2022.,EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2015,FALSE,,,,,,,,,,,,,3424,,,,,,3424,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2015,FALSE,,,,,,,,,,,,,35238,,,,,,35 238,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2015,FALSE,,,,,,,,,,,,,3599,,,,,,3599,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,FALSE,,,,,,,,,,,,,36573,,,,,,36 573,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2015,FALSE,,,,,,,,,,,,,3826,,,,,,3826,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2015,FALSE,,,,,,,,,,,,,3868,,,,,,3868,,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023",EN,2024-05-19T14:00:00.000Z
